idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
3844;i6321003532817;https://www.habitaclia.com/alquiler-apartamento-estudi_apartament_casc_antic_nou_raval-barcelona-i6321003532817.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;900;08-04-2020;40;;;;2;False;False;False;False;D;D;False;True
3845;i500003755164;https://www.habitaclia.com/alquiler-piso-en_gracia_con_parking_incluido_calle_repartidor_6_la_salut-barcelona-i500003755164.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Salut;1400;08-04-2020;100;3;2;;;False;True;False;False;E;E;False;True
3846;i1233002634071;https://www.habitaclia.com/alquiler-piso-apartamento_en_ronda_sant_pau_37_raval-barcelona-i1233002634071.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;775;08-04-2020;45;1;;1975;3;False;True;False;True;G;G;False;True
3847;i473000865277;https://www.habitaclia.com/alquiler-piso-tipo_duplex_dreta_de_l_eixample-barcelona-i473000865277.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1950;08-04-2020;100;2;2;;5;False;True;True;False;;;False;True
3848;i4924003761457;https://www.habitaclia.com/alquiler-piso-con_mucho_sol_de_3_habs_besos_maresme-barcelona-i4924003761457.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Besòs - Maresme;1100;08-04-2020;71;3;;1968;11;False;True;False;False;G;G;False;True
3849;i3425002816482;https://www.habitaclia.com/alquiler-piso-atico_en_sin_comision_llefia-badalona-i3425002816482.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Llefià;1150;08-04-2020;121;2;2;;3;False;False;False;True;G;F;False;False
3850;i21241000002769;https://www.habitaclia.com/alquiler-piso-estudio_tipo_loft_de_25m2_completamente_reformado_para_estrenar_raval-barcelona-i21241000002769.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;700;08-04-2020;27;1;;1850;;False;False;False;True;G;G;False;False
3851;i1480003743956;https://www.habitaclia.com/alquiler-piso-3_hab_2_banos_balcon_gorg-badalona-i1480003743956.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Gorg;1325;08-04-2020;80;3;2;;8;True;True;True;True;E;E;False;True
3852;i19465003335940;https://www.habitaclia.com/alquiler-piso-40_m2_en_avenida_meridiana_al_lado_del_metro_de_clot_el_clot-barcelona-i19465003335940.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;El Clot;675;08-04-2020;40;1;;;1;False;False;False;True;G;G;False;False
3853;i500003739595;https://www.habitaclia.com/alquiler-piso-frente_al_mercado_de_sants_calle_sant_jordi_13_sants-barcelona-i500003739595.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sants;1250;08-04-2020;70;2;;;3;False;True;True;False;F;A;False;True
3854;i1926002848082;https://www.habitaclia.com/alquiler-piso-dos_habitaciones_dobles_en_carrer_cera_3_a_11_meses_raval-barcelona-i1926002848082.htm?pag=256&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;990;08-04-2020;63;2;;1990;3;False;False;True;False;G;G;False;False
3855;i26641003723569;https://www.habitaclia.com/alquiler-piso-sagrada_familia-barcelona-i26641003723569.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sagrada Família;1200;08-04-2020;80;3;2;;;False;False;False;False;G;G;False;True
3856;i2662003751491;https://www.habitaclia.com/alquiler-piso-en_en_de_60_m2_putget_farro-barcelona-i2662003751491.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Putget - Farró;1100;08-04-2020;60;2;;;2;False;False;True;True;G;G;False;True
3857;i2376002555969;https://www.habitaclia.com/alquiler-estudio-con_2_habitaciones_amueblado_y_ascensor_esquerra_baixa_de_l_eixample-barcelona-i2376002555969.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;Esquerra Baixa de l´Eixample;1210;08-04-2020;60;2;;;;False;False;True;False;F;F;False;True
3858;i1054003272009;https://www.habitaclia.com/alquiler-piso-enamorats_castillejos_reformado_2hb_balcon_ascensor_sagrada_familia-barcelona-i1054003272009.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sagrada Família;1000;08-04-2020;54;3;;1969;3;False;False;False;True;G;G;False;True
3859;i3523003733108;https://www.habitaclia.com/alquiler-apartamento-piso_en_sant_antoni_sant_antoni-barcelona-i3523003733108.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Antoni;900;08-04-2020;60;2;2;1900;4;False;True;True;True;G;G;False;True
3860;i500003483424;https://www.habitaclia.com/alquiler-piso-zona_alta_2a_linea_diagonal_norte_rodeada_jardines_calle_doctor_ferran_11_pedralbes-barcelona-i500003483424.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;2750;08-04-2020;165;5;4;;5;True;True;False;True;A;A;False;True
3861;i6301003589067;https://www.habitaclia.com/alquiler-piso-en_centre-badalona-i6301003589067.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Centre;1150;08-04-2020;100;4;2;;;False;False;True;False;G;G;False;True
3862;i14975000000190;https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_con_ascensor_parking_calefaccion_aire_canyado-badalona-i14975000000190.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Canyado;1100;08-04-2020;72;2;;2020;;True;True;True;False;G;G;False;True
3863;i27758000000036;https://www.habitaclia.com/alquiler-piso-fantastico_recien_reformado_en_pleno_eixample_izquierdo_de_esquerra_baixa_de_l_eixample-barcelona-i27758000000036.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1350;08-04-2020;45;1;;;;False;True;True;False;G;G;False;False
3864;i20330003624463;https://www.habitaclia.com/alquiler-piso-luminoso_con_terraza_sant_gervasi_galvany-barcelona-i20330003624463.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;2965;08-04-2020;105;3;2;2000;1;True;True;True;True;G;G;False;True
3865;i8166003734475;https://www.habitaclia.com/alquiler-piso-moderno_amueblado_en_poblenou_poblenou-barcelona-i8166003734475.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poblenou;1200;08-04-2020;54;1;2;;;False;False;True;False;D;D;False;True
3866;i2662003751500;https://www.habitaclia.com/alquiler-piso-en_en_de_234_m2_les_corts-barcelona-i2662003751500.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;5700;08-04-2020;234;4;3;;5;False;False;True;True;G;G;False;True
3867;i8166003771020;https://www.habitaclia.com/alquiler-piso-estupendo_y_luminoso_en_metro_maragall_guinardo-barcelona-i8166003771020.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;1200;08-04-2020;73;3;;1951;;False;True;True;False;;;False;True
3868;i19792003766952;https://www.habitaclia.com/alquiler-piso-carmel-barcelona-i19792003766952.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Carmel;750;08-04-2020;38;2;;;;False;False;False;True;D;D;False;False
3869;i14760003327869;https://www.habitaclia.com/alquiler-piso-en_en_horta_montbau-barcelona-i14760003327869.htm?pag=257&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Montbau;1000;08-04-2020;60;3;;;;False;True;False;True;;;False;False
3870;i14760003327790;https://www.habitaclia.com/alquiler-piso-en_en_la_vila_de_gracia_vila_de_gracia-barcelona-i14760003327790.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1100;08-04-2020;80;3;2;;;False;True;True;True;;;False;True
3871;i14760003327807;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i14760003327807.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1200;08-04-2020;60;2;;;;False;False;True;False;G;G;False;True
3872;i14760003327817;https://www.habitaclia.com/alquiler-piso-en_en_sant_gervasi_galvany_raval-barcelona-i14760003327817.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;950;08-04-2020;50;2;;;;False;True;True;False;;;False;False
3873;i14760003327832;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_dreta_de_l_eixample-barcelona-i14760003327832.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1300;08-04-2020;45;1;;;;False;False;True;False;G;G;False;True
3874;i28366000000065;https://www.habitaclia.com/alquiler-piso-en_en_el_barri_gotic_st_pere_sta_caterina_el_born-barcelona-i28366000000065.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;750;08-04-2020;35;1;;;;False;True;True;False;G;G;False;True
3875;i28366000000051;https://www.habitaclia.com/alquiler-atico-en_en_can_baro_can_baro-barcelona-i28366000000051.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Can Baró;1090;08-04-2020;60;1;;;;False;True;False;False;;;False;False
3876;i28366000000071;https://www.habitaclia.com/alquiler-piso-en_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i28366000000071.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1650;08-04-2020;82;2;2;;;False;False;True;True;;;False;True
3877;i28366000000041;https://www.habitaclia.com/alquiler-apartamento-en_en_sant_pere_santa_caterina_la_ribera_st_pere_sta_caterina_el_born-barcelona-i28366000000041.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1400;08-04-2020;80;3;;;;False;True;True;True;G;G;False;False
3878;i28366000000046;https://www.habitaclia.com/alquiler-piso-en_en_la_dreta_de_leixample_camp_d_en_grassot_gracia_n-barcelona-i28366000000046.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp d´en Grassot - Gràcia N.;1600;08-04-2020;110;4;2;;;True;True;True;False;G;G;False;True
3879;i28301003741217;https://www.habitaclia.com/alquiler-apartamento-cerca_de_la_playa_calle_de_balboa_7_barceloneta-barcelona-i28301003741217.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;1200;08-04-2020;50;2;;;3;False;True;True;False;G;G;False;False
3880;i14760003327829;https://www.habitaclia.com/alquiler-piso-en_en_morera_pomar_morera-badalona-i14760003327829.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Morera;1300;08-04-2020;101;2;;;;False;True;True;True;A;A;False;True
3881;i27861003746249;https://www.habitaclia.com/alquiler-piso-vila_de_gracia-barcelona-i27861003746249.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1900;08-04-2020;160;3;2;;1;False;True;False;True;E;E;False;False
3882;i3983003749270;https://www.habitaclia.com/alquiler-atico-vila_de_gracia-barcelona-i3983003749270.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Vila de Gràcia;800;08-04-2020;57;1;;;5;False;False;False;True;G;G;False;True
3883;i28366000000004;https://www.habitaclia.com/alquiler-atico-en_en_el_barri_gotic_gotic-barcelona-i28366000000004.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Gòtic;1200;08-04-2020;52;2;;;;False;True;False;True;G;G;False;False
3884;i26641003741621;https://www.habitaclia.com/alquiler-piso-sant_gervasi_galvany-barcelona-i26641003741621.htm?pag=258&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;2000;08-04-2020;125;3;2;1946;;False;False;False;True;E;D;False;True
3885;i20330003651924;https://www.habitaclia.com/alquiler-piso-amueblado_perfecto_estado_sant_gervasi_bonanova-barcelona-i20330003651924.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;3324;08-04-2020;119;3;2;2000;2;True;True;True;False;G;G;False;True
3886;i20330003692061;https://www.habitaclia.com/alquiler-piso-obra_nueva_con_piscina_com_sarria-barcelona-i20330003692061.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;3887;08-04-2020;125;4;3;2019;3;True;True;True;True;A;B;False;True
3887;i1225003723237;https://www.habitaclia.com/alquiler-apartamento-en_calle_mallorca_mallorca_202_esquerra_alta_de_l_eixample-barcelona-i1225003723237.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;875;08-04-2020;50;1;;;1;False;False;False;True;E;E;False;True
3888;i2226003730292;https://www.habitaclia.com/alquiler-piso-en_prosperitat-barcelona-i2226003730292.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Prosperitat;850;08-04-2020;50;3;;1965;;False;False;True;True;F;F;False;False
3889;i12206003164115;https://www.habitaclia.com/alquiler-piso-ccorsega_dreta_de_l_eixample-barcelona-i12206003164115.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1000;08-04-2020;51;1;;;2;False;False;False;True;G;G;False;True
3890;i5450003754346;https://www.habitaclia.com/alquiler-piso-amueblado_muy_acogedor_raval-barcelona-i5450003754346.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;900;08-04-2020;55;1;;;3;False;False;False;False;G;G;False;False
3891;i6286003692065;https://www.habitaclia.com/alquiler-piso-centro_santa_eulalia_santa_eulalia-hospitalet_de_llobregat-i6286003692065.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;hospitalet_de_llobregat;barcelona;Santa Eulàlia;825;08-04-2020;60;3;;1975;5;False;True;True;False;E;E;False;True
3892;i500003753407;https://www.habitaclia.com/alquiler-piso-a_estrenar_de_diseno_directo_propietario_calle_sant_pere_mitja_sn_st_pere_sta_caterina_el_born-barcelona-i500003753407.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;800;08-04-2020;36;1;;;4;False;True;True;True;A;A;False;False
3893;i545003758074;https://www.habitaclia.com/alquiler-piso-muy_soleado_besos_maresme-barcelona-i545003758074.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Besòs - Maresme;850;08-04-2020;71;3;;1959;5;False;False;False;False;E;E;False;True
3894;i11804003621134;https://www.habitaclia.com/alquiler-piso-dreta_de_l_eixample-barcelona-i11804003621134.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2200;08-04-2020;155;3;3;;;False;True;True;True;G;G;False;True
3895;i21241000002456;https://www.habitaclia.com/alquiler-piso-de_52m2_en_el_gotic_2_habitaciones_1_doble_y_1_individual_gotic-barcelona-i21241000002456.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1200;08-04-2020;52;2;;1936;;False;True;True;True;G;G;False;False
3896;i21241000002758;https://www.habitaclia.com/alquiler-piso-de_60m2_en_el_gotic_1_habitacion_doble_1_bano_completo_c_gotic-barcelona-i21241000002758.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;730;08-04-2020;60;1;;1936;;False;False;True;False;G;G;False;False
3897;i21241000002770;https://www.habitaclia.com/alquiler-piso-reformado_con_amplia_habitacion_doble_jacuzzi_tv_wifi_ce_gotic-barcelona-i21241000002770.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;770;08-04-2020;60;1;2;1936;;False;False;False;False;G;G;False;False
3898;i21241000002772;https://www.habitaclia.com/alquiler-piso-reformado_de_80m2_con_dos_habitaciones_dobles_balcones_y_t_hostafrancs-barcelona-i21241000002772.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Hostafrancs;1350;08-04-2020;80;2;;1900;;False;False;True;True;G;E;False;False
3899;i28145000000028;https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_taxonera-barcelona-i28145000000028.htm?pag=259&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Taxonera;570;08-04-2020;50;2;;1958;;False;False;False;False;G;F;False;False
3900;i586003734252;https://www.habitaclia.com/alquiler-piso-raval-barcelona-i586003734252.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1020;08-04-2020;79;4;;1850;2;False;False;False;True;G;E;False;False
3901;i500003772500;https://www.habitaclia.com/alquiler-piso-reformado_con_terraza_calle_sant_pacia_23_raval-barcelona-i500003772500.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1000;08-04-2020;64;1;;;1;False;True;True;False;G;G;False;True
3902;i4542003324167;https://www.habitaclia.com/alquiler-piso-muy_luminoso_con_gran_balco_calle_provenca_67_esquerra_alta_de_l_eixample-barcelona-i4542003324167.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1200;08-04-2020;95;2;;;7;False;True;True;False;G;G;False;True
3903;i1233002634097;https://www.habitaclia.com/alquiler-piso-perill_21_vila_de_gracia-barcelona-i1233002634097.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;850;08-04-2020;50;3;;1930;5;False;True;False;False;G;G;False;True
3904;i19465003335931;https://www.habitaclia.com/alquiler-piso-de_65_m2_en_calle_moli_prosperitat-barcelona-i19465003335931.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Prosperitat;675;08-04-2020;65;3;;1967;2;False;False;False;True;G;G;False;False
3905;i11665003680248;https://www.habitaclia.com/alquiler-piso-muy_luminoso_de_obra_nueva_con_3_habitaciones_esquerra_baixa_de_l_eixample-barcelona-i11665003680248.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1759;08-04-2020;89;3;2;1950;3;False;True;False;True;A;A;False;True
3906;i28375000000009;https://www.habitaclia.com/alquiler-piso-en_en_rambla_catalunya_y_sin_comision_de_agencia_dreta_de_l_eixample-barcelona-i28375000000009.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2540;08-04-2020;106;3;2;1930;;False;False;False;True;G;F;False;True
3907;i8166003734051;https://www.habitaclia.com/alquiler-piso-luminoso_a_estrenar_en_camp_de_l_arpa_navas-barcelona-i8166003734051.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Navas;1350;08-04-2020;103;3;2;;;False;True;True;True;;;False;True
3908;i1926002848090;https://www.habitaclia.com/alquiler-apartamento-piso_en_carrer_de_rafael_campalans_de_3_11_meses_collblanc-hospitalet_de_llobregat-i1926002848090.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;hospitalet_de_llobregat;barcelona;Collblanc;850;08-04-2020;62;2;;;2;False;False;True;False;G;G;False;False
3909;i4493003642474;https://www.habitaclia.com/alquiler-atico-ubicacion_luminosidad_silencio_calle_roca_18_gotic-barcelona-i4493003642474.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Gòtic;730;08-04-2020;40;1;;;4;False;False;True;False;G;G;False;False
3910;i3930003125822;https://www.habitaclia.com/alquiler-piso-reformado_con_ascensor_raval-barcelona-i3930003125822.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;875;08-04-2020;41;1;;;;False;True;True;True;G;G;False;True
3911;i14766003120032;https://www.habitaclia.com/alquiler-piso-precioso_totalmente_reformado_de_80_m2_dreta_de_l_eixample-barcelona-i14766003120032.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2200;08-04-2020;80;3;2;;5;False;True;True;False;G;G;False;True
3912;i586003712329;https://www.habitaclia.com/alquiler-piso-la_marina_montjuic-barcelona-i586003712329.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Marina-Montjuïc;1270;08-04-2020;77;3;2;2007;3;False;True;False;True;E;E;False;True
3913;i4509003737049;https://www.habitaclia.com/alquiler-atico-todo_reformado_a_estrenar_vallcarca_penitents-barcelona-i4509003737049.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Vallcarca - Penitents;1100;08-04-2020;53;2;;1970;;False;False;False;True;G;G;False;False
3914;i12206003562035;https://www.habitaclia.com/alquiler-piso-en_nou_barris_roquetes-barcelona-i12206003562035.htm?pag=260&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Roquetes;930;08-04-2020;59;3;;;2;False;False;True;True;E;E;False;False
3915;i15471000009455;https://www.habitaclia.com/alquiler-apartamento-con_calefaccion_y_aire_acondicionado_st_pere_sta_caterina_el_born-barcelona-i15471000009455.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;750;08-04-2020;30;1;;;;False;True;True;False;;;False;False
3916;i21241000002761;https://www.habitaclia.com/alquiler-piso-totalmente_amueblado_de_53m2_con_1_habitacion_doble_bano_c_sant_gervasi_galvany-barcelona-i21241000002761.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;870;08-04-2020;61;1;;;;False;False;False;False;E;E;False;True
3917;i21241000002599;https://www.habitaclia.com/alquiler-piso-de_120m2_con_3_habitaciones_dobles_2_banos_completos_coci_sant_gervasi_galvany-barcelona-i21241000002599.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1850;08-04-2020;120;3;2;;;True;True;True;True;E;E;False;True
3918;i14760003327724;https://www.habitaclia.com/alquiler-piso-en_en_la_nova_esquerra_de_leixample_3_habitacion_esquerra_baixa_de_l_eixample-barcelona-i14760003327724.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1400;08-04-2020;80;3;;;;False;False;True;False;G;G;False;True
3919;i500003678812;https://www.habitaclia.com/alquiler-piso-directo_propietario_calle_sabino_arana_36_sant_ramon_maternitat-barcelona-i500003678812.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Ramon - Maternitat;1800;08-04-2020;140;4;3;;4;False;True;True;True;G;G;False;True
3920;i8166003734298;https://www.habitaclia.com/alquiler-apartamento-lujoso_piso_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003734298.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3570;08-04-2020;200;4;4;1910;;False;True;True;False;;;False;False
3921;i28375000000004;https://www.habitaclia.com/alquiler-piso-sant_pere_santa_caterina_i_la_ribera_sin_comisiones_de_agenci_st_pere_sta_caterina_el_born-barcelona-i28375000000004.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1240;08-04-2020;80;3;;1936;4;False;False;False;True;G;G;False;False
3922;i28366000000094;https://www.habitaclia.com/alquiler-piso-en_en_la_barceloneta_barceloneta-barcelona-i28366000000094.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;950;08-04-2020;45;1;;;;False;True;True;False;C;E;False;False
3923;i28366000000106;https://www.habitaclia.com/alquiler-piso-en_en_sant_pere_santa_caterina_la_ribera_glories_el_parc-barcelona-i28366000000106.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Glòries El Parc;1700;08-04-2020;82;2;2;;;False;True;True;False;G;G;False;True
3924;i586003717430;https://www.habitaclia.com/alquiler-piso-sant_roc-badalona-i586003717430.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Sant Roc;1170;08-04-2020;80;3;;1966;11;False;False;False;True;E;D;False;True
3925;i9873002097772;https://www.habitaclia.com/alquiler-piso-luminoso_junto_al_parc_de_joan_miro_esquerra_alta_de_l_eixample-barcelona-i9873002097772.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1250;08-04-2020;90;3;;;;False;False;False;True;;;False;True
3926;i9873002097806;https://www.habitaclia.com/alquiler-piso-reformado_y_amueblado_junto_a_jardins_del_turo_del_putxet_sant_gervasi_bonanova-barcelona-i9873002097806.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;1300;08-04-2020;45;1;;;;False;False;False;False;;;False;True
3927;i4414000000897;https://www.habitaclia.com/alquiler-piso-undecimo_con_4_habitaciones_y_ascensor_la_sagrera-barcelona-i4414000000897.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Sagrera;920;08-04-2020;88;4;2;;11;False;False;False;False;E;E;False;True
3928;i500002964712;https://www.habitaclia.com/alquiler-piso-el_born_con_vista_a_santa_maria_del_mar_calle_abaixadors_11_st_pere_sta_caterina_el_born-barcelona-i500002964712.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1500;08-04-2020;53;1;;1780;2;False;True;True;False;D;D;False;False
3929;i26641003741022;https://www.habitaclia.com/alquiler-piso-camp_de_l_arpa-barcelona-i26641003741022.htm?pag=261&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1250;08-04-2020;73;2;;1996;1;False;True;False;False;E;E;False;True
3930;i3566003770912;https://www.habitaclia.com/alquiler-piso-sin_amueblar_camp_de_larpa_camp_de_l_arpa-barcelona-i3566003770912.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1500;08-04-2020;90;4;2;1910;1;False;True;True;True;F;F;False;True
3931;i9873002097809;https://www.habitaclia.com/alquiler-piso-acogedor_de_estilo_moderno_amueblado_junto_jardins_del_tur_sant_gervasi_bonanova-barcelona-i9873002097809.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;1250;08-04-2020;59;1;;;;False;True;False;False;;;False;True
3932;i14760003327840;https://www.habitaclia.com/alquiler-piso-en_en_sant_antoni_sant_antoni-barcelona-i14760003327840.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Antoni;1350;08-04-2020;80;2;;1900;;False;False;True;False;G;G;False;True
