idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
5667;i4972003185466;https://www.habitaclia.com/alquiler-atico-obra_nueva_alto_standing_calle_pere_ferrer_4_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4972003185466.htm?pag=3&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2250;26-04-2020;165;3;2;2018;4;True;True;True;True;B;B;False;True
5668;i591003672069;https://www.habitaclia.com/alquiler-atico-duplex_con_80m2_de_terrazas_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i591003672069.htm?pag=3&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2250;26-04-2020;144;3;2;;4;True;True;True;True;G;G;False;True
5669;i2236003481921;https://www.habitaclia.com/alquiler-casa-de_obra_nueva_centre-terrassa-i2236003481921.htm?pag=3&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Centre;1500;26-04-2020;165;4;3;2019;;False;True;False;True;B;B;False;False
5670;i591003739150;https://www.habitaclia.com/alquiler-casa-seminueva_de_diseno_mira_sol-sant_cugat_del_valles-i591003739150.htm?pag=3&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Mira-sol;2500;26-04-2020;180;4;2;2012;2;True;True;True;True;G;G;False;False
5671;i4973003187900;https://www.habitaclia.com/alquiler-atico-obra_nueva_alto_standing_calle_pere_ferrer_6_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4973003187900.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2250;26-04-2020;169;3;2;2018;4;True;True;True;True;B;B;False;True
5672;i4973003187918;https://www.habitaclia.com/alquiler-piso-obra_nueva_alto_standing_calle_pere_ferrer_6_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4973003187918.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1800;26-04-2020;123;3;2;2018;3;True;True;True;True;B;B;False;True
5673;i2678003720947;https://www.habitaclia.com/alquiler-piso-en_valldoreix_valldoreix-sant_cugat_del_valles-i2678003720947.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Valldoreix;1400;26-04-2020;130;3;2;2006;2;True;True;True;True;E;E;False;True
5674;i609003724126;https://www.habitaclia.com/alquiler-piso-atico_con_3_habitaciones_piscin_volpelleres-sant_cugat_del_valles-i609003724126.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1500;26-04-2020;109;3;2;2007;4;True;True;False;True;G;G;False;True
5675;i13341003748999;https://www.habitaclia.com/alquiler-piso-reformado_en_el_centro_calle_major_10_centre-sant_cugat_del_valles-i13341003748999.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1200;26-04-2020;90;3;2;;2;False;True;False;True;G;F;False;True
5676;i3422003766807;https://www.habitaclia.com/alquiler-piso-muy_centrico_covadonga-sabadell-i3422003766807.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Covadonga;850;26-04-2020;97;3;2;1997;2;False;True;False;False;E;E;False;True
5677;i2678003739088;https://www.habitaclia.com/alquiler-casa_adosada-parc_central_parc_central-sant_cugat_del_valles-i2678003739088.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Parc Central;2200;26-04-2020;172;3;3;2009;4;True;True;True;True;G;G;False;True
5678;i261003693863;https://www.habitaclia.com/alquiler-piso-con_amplitud_avenida_clota_46_volpelleres-sant_cugat_del_valles-i261003693863.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1200;26-04-2020;85;2;;2009;2;True;True;False;True;;;False;True
5679;i4737003774821;https://www.habitaclia.com/alquiler-piso-con_terraza_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4737003774821.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1650;26-04-2020;97;2;2;2007;3;True;True;True;True;E;E;False;True
5680;i4737003776097;https://www.habitaclia.com/alquiler-chalet-de_6_habitaciones_golf_can_trabal-sant_cugat_del_valles-i4737003776097.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Golf-Can Trabal;3300;26-04-2020;370;6;3;1952;;True;True;False;True;E;E;False;False
5681;i3055002826778;https://www.habitaclia.com/alquiler-casa-amueblada_entorno_privilegiado_valldoreix-sant_cugat_del_valles-i3055002826778.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3800;26-04-2020;480;4;3;;;True;True;True;True;G;G;False;False
5682;i2781003772303;https://www.habitaclia.com/alquiler-atico-unico_en_la_zona_centre-sant_cugat_del_valles-i2781003772303.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Centre;1400;26-04-2020;139;2;;1967;5;False;True;False;True;G;F;False;True
5683;i3914002321835;https://www.habitaclia.com/alquiler-piso-en_zona_eixample_paseo_antoni_gaudi_44_eixample-sant_cugat_del_valles-i3914002321835.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Eixample;1600;26-04-2020;100;3;2;;1;True;True;True;True;F;E;False;True
5684;i6378002715515;https://www.habitaclia.com/alquiler-piso-4_hab_sin_muebles_pk_opcional_covadonga-sabadell-i6378002715515.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Covadonga;850;26-04-2020;90;4;2;1996;4;False;True;False;True;E;E;False;True
5685;i4973003187949;https://www.habitaclia.com/alquiler-planta_baja-obra_nueva_alto_standing_calle_pere_ferrer_6_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4973003187949.htm?pag=4&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2300;26-04-2020;260;3;2;2018;;True;True;True;True;B;B;False;True
5686;i3409003741824;https://www.habitaclia.com/alquiler-piso-en_zona_can_boada_can_boada-terrassa-i3409003741824.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Can Boada;700;26-04-2020;82;2;;1992;2;False;True;False;True;G;G;False;True
5687;i591003677522;https://www.habitaclia.com/alquiler-casa-totalmente_reformada_junto_fgc_valldoreix-sant_cugat_del_valles-i591003677522.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3100;26-04-2020;263;5;4;;3;True;True;False;True;G;G;False;False
5688;i13341003733709;https://www.habitaclia.com/alquiler-piso-amplio_junto_ffcc_passatge_carme_24_arxiu_estacio-sant_cugat_del_valles-i13341003733709.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Arxiu-Estació;1290;26-04-2020;95;4;2;1975;2;False;True;False;True;G;G;False;False
5689;i13341003757198;https://www.habitaclia.com/alquiler-planta_baja-con_amplio_jardin_pa_calle_victor_catala_4_sant_domenec-sant_cugat_del_valles-i13341003757198.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Sant Domènec;1200;26-04-2020;83;2;2;;;True;True;True;True;E;E;False;True
5690;i2893003766135;https://www.habitaclia.com/alquiler-piso-al_lado_de_fgc_calle_pous_10_centre-sant_cugat_del_valles-i2893003766135.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;900;26-04-2020;86;2;;;2;False;True;False;False;E;D;False;False
5691;i5195003774858;https://www.habitaclia.com/alquiler-piso-duplex_con_terraza_centre-rubi-i5195003774858.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Centre;1100;26-04-2020;95;3;3;2005;2;False;True;True;True;G;G;False;True
5692;i24248003729403;https://www.habitaclia.com/alquiler-duplex-precioso_atico_sur_can_casablanques-sant_quirze_del_valles-i24248003729403.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;duplex;sant_quirze_del_valles;barcelona;Can Casablanques;1600;26-04-2020;160;4;2;2006;2;True;True;True;True;E;E;False;True
5693;i609003732271;https://www.habitaclia.com/alquiler-casa-en_zona_nord-rubi-i609003732271.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Zona Nord;1250;26-04-2020;140;4;;1988;1;True;True;True;False;G;G;False;False
5694;i591003452652;https://www.habitaclia.com/alquiler-casa-impecable_en_zona_privilegiada_golf_can_trabal-sant_cugat_del_valles-i591003452652.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Golf-Can Trabal;4500;26-04-2020;470;5;4;2004;3;True;True;True;True;D;E;False;True
5695;i3900001985709;https://www.habitaclia.com/alquiler-casa-masia_con_jardin_propio_valldoreix-sant_cugat_del_valles-i3900001985709.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;6000;26-04-2020;625;5;3;;;True;False;False;True;G;G;False;False
5696;i591003690066;https://www.habitaclia.com/alquiler-piso-luminoso_y_comodo_con_vistas_parc_central-sant_cugat_del_valles-i591003690066.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Parc Central;1850;26-04-2020;114;4;2;1996;1;True;True;False;True;G;G;False;True
5697;i5407003761702;https://www.habitaclia.com/alquiler-piso-inmejorable_ubicacion_calle_girona_17_centre-sant_cugat_del_valles-i5407003761702.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1300;26-04-2020;121;3;2;1975;3;True;True;False;False;G;G;False;True
5698;i531205766930;https://www.habitaclia.com/alquiler-casa_pareada-diseno_y_tranquilidad_en_valldoreix_golf_can_trabal-sant_cugat_del_valles-i531205766930.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Golf-Can Trabal;3200;26-04-2020;380;4;4;1993;;True;True;True;True;G;F;False;False
5699;i789003476147;https://www.habitaclia.com/alquiler-casa-a_estrenar_gran_jardin_piscina_valldoreix-sant_cugat_del_valles-i789003476147.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;5000;26-04-2020;378;5;4;;;True;True;True;True;D;E;False;False
5700;i10029003746215;https://www.habitaclia.com/alquiler-piso-luminoso_y_amueblado_roquetes_can_magi-sant_cugat_del_valles-i10029003746215.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Roquetes-Can Magí;1050;26-04-2020;93;3;2;1998;2;True;True;True;False;G;G;False;True
5701;i15082003770559;https://www.habitaclia.com/alquiler-piso-excelente_situacion_eixample-sant_cugat_del_valles-i15082003770559.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Eixample;1250;26-04-2020;78;3;;1992;2;True;True;True;True;E;E;False;True
5702;i28385003751895;https://www.habitaclia.com/alquiler-piso-seminuevo_con_parking_y_trastero_les_arenes_la_gripia-terrassa-i28385003751895.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Les Arenes-La Grípia;750;26-04-2020;58;2;;2007;1;True;True;True;True;G;G;False;True
5703;i2236001282477;https://www.habitaclia.com/alquiler-piso-luminoso_les_arenes_la_gripia-terrassa-i2236001282477.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Les Arenes-La Grípia;680;26-04-2020;60;2;;;4;True;True;False;False;G;G;False;True
5704;i1903003732679;https://www.habitaclia.com/alquiler-casa_adosada-luminosa_y_amplia_volpelleres-sant_cugat_del_valles-i1903003732679.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Volpelleres;1790;26-04-2020;180;4;3;1980;3;True;True;False;True;G;G;False;False
5705;i10636003775250;https://www.habitaclia.com/alquiler-casa-gran_en_venta_en_castellar_el_raco_sant_feliu_del_raco-castellar_del_valles-i10636003775250.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;casa;castellar_del_valles;barcelona;El Racó-Sant Feliu del Racó;2200;26-04-2020;361;6;3;1994;3;True;True;True;True;F;F;False;False
5706;i10515003750121;https://www.habitaclia.com/alquiler-piso-amplio_en_francesc_macia_sant_pere_nord-terrassa-i10515003750121.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Sant Pere Nord;875;26-04-2020;75;3;2;1996;2;True;True;True;True;G;G;False;True
5707;i591003660881;https://www.habitaclia.com/alquiler-atico-duplex_fantastico_a_estrenar_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i591003660881.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2100;26-04-2020;105;3;2;2019;4;True;True;True;True;B;B;False;True
5708;i13306003540555;https://www.habitaclia.com/alquiler-piso-en_en_calle_ernest_lluch_d_6-polinya-i13306003540555.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;polinya;barcelona;;980;26-04-2020;117;4;;2002;2;True;True;False;True;E;E;False;True
5709;i591003689321;https://www.habitaclia.com/alquiler-casa-impresionante_de_diseno_golf_can_trabal-sant_cugat_del_valles-i591003689321.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Golf-Can Trabal;5000;26-04-2020;578;5;6;2017;4;True;True;True;True;G;G;False;True
5710;i3422003776631;https://www.habitaclia.com/alquiler-piso-incluye_garaje_y_cuota_comunidad-sentmenat-i3422003776631.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;sentmenat;barcelona;;775;26-04-2020;67;3;2;2004;2;True;True;False;True;G;G;False;True
5711;i2899003771713;https://www.habitaclia.com/alquiler-piso-frente_a_fgc_y_centro_comercial_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i2899003771713.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1200;26-04-2020;82;2;2;;4;True;True;False;True;G;G;False;True
5712;i4973003752623;https://www.habitaclia.com/alquiler-atico-espectacular_de_obra_nueva_calle_pere_ferrer_6_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4973003752623.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2500;26-04-2020;143;4;2;2018;4;True;True;True;True;B;B;False;True
5713;i591003096557;https://www.habitaclia.com/alquiler-piso-espectacular_junto_ffcc_mirasol_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i591003096557.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1450;26-04-2020;90;3;2;;2;True;True;True;True;F;E;False;True
5714;i1507003743887;https://www.habitaclia.com/alquiler-piso-delante_del_parc_central_parc_central-sant_cugat_del_valles-i1507003743887.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Parc Central;1700;26-04-2020;120;3;2;1997;2;True;True;False;True;D;D;False;True
5715;i11111003751015;https://www.habitaclia.com/alquiler-piso-precioso_bien_situada_centre-terrassa-i11111003751015.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Centre;950;26-04-2020;101;3;2;2007;2;True;True;True;False;C;C;False;True
5716;i5711002174643;https://www.habitaclia.com/alquiler-piso-ideal_parejas_calle_colom_16_18_3_2_centre-sabadell-i5711002174643.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Centre;690;26-04-2020;52;3;;;3;False;True;True;True;F;F;False;False
5717;i591003695218;https://www.habitaclia.com/alquiler-planta_baja-esquinera_junto_estacion_de_ffcc_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i591003695218.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1900;26-04-2020;109;3;3;;;True;True;True;True;A;A;False;True
5718;i11568003776122;https://www.habitaclia.com/alquiler-piso-precioso_apartamento_amueblado_el_coll-sant_cugat_del_valles-i11568003776122.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;1300;26-04-2020;84;3;;1975;3;False;False;False;False;E;E;False;True
5719;i2490003724226;https://www.habitaclia.com/alquiler-casa-preciosa_con_jardin_golf_can_trabal-sant_cugat_del_valles-i2490003724226.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Golf-Can Trabal;1850;26-04-2020;270;3;3;;;True;True;True;True;G;G;False;False
5720;i23094003715171;https://www.habitaclia.com/alquiler-piso-fantastico_de_115m2_en_mercat-rubi-i23094003715171.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Mercat;995;26-04-2020;115;4;2;1998;1;True;True;False;False;F;E;False;True
5721;i2959003097989;https://www.habitaclia.com/alquiler-piso-la_magia_especial_de_vivir_en_el_calle_major_0_centre-terrassa-i2959003097989.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Centre;1300;26-04-2020;210;4;3;1967;3;False;True;True;True;G;G;False;True
5722;i1912001539986;https://www.habitaclia.com/alquiler-torre-prop_de_lescola_i_el_bus_avenida_can_marcet_13-matadepera-i1912001539986.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;otros;matadepera;barcelona;;1250;26-04-2020;240;5;2;;;True;True;False;True;G;G;False;False
5723;i13488003774198;https://www.habitaclia.com/alquiler-piso-bonic_pis_al_costat_del_monestir_calle_orient_33_el_coll-sant_cugat_del_valles-i13488003774198.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;950;26-04-2020;50;1;;;2;True;True;False;False;G;G;False;False
5724;i10636003758946;https://www.habitaclia.com/alquiler-casa-chalet_con_gran_jardin_y_piscina_serraparera-cerdanyola_del_valles-i10636003758946.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;casa;cerdanyola_del_valles;barcelona;Serraparera;5500;26-04-2020;806;7;8;1994;4;True;True;True;True;E;E;False;False
5725;i19805003743448;https://www.habitaclia.com/alquiler-duplex-atico_de_4h_en_coll_fava_coll_fava-sant_cugat_del_valles-i19805003743448.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;duplex;sant_cugat_del_valles;barcelona;Coll Favà;1700;26-04-2020;115;4;2;;3;True;True;True;True;G;G;False;True
5726;i4183003728011;https://www.habitaclia.com/alquiler-piso-luminoso_de_3hab_can_mates_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4183003728011.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1400;26-04-2020;111;3;2;2000;3;True;True;True;True;G;G;False;True
5727;i2490003775016;https://www.habitaclia.com/alquiler-duplex-equipado_para_entrar_a_vivir_pere_parres-terrassa-i2490003775016.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;duplex;terrassa;barcelona;Pere parres;780;26-04-2020;90;3;2;2007;3;False;True;False;False;G;G;False;True
5728;i3422003751971;https://www.habitaclia.com/alquiler-chalet-2_viviendas_piscina_100_finan-sant_llorens_savall-i3422003751971.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_llorens_savall;barcelona;;1200;26-04-2020;259;4;4;1995;;True;True;True;True;G;G;False;False
5729;i20849003660947;https://www.habitaclia.com/alquiler-atico-en_eixample_con_terraza_eixample-sant_cugat_del_valles-i20849003660947.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Eixample;2300;26-04-2020;264;4;2;1990;3;True;True;True;True;G;G;False;True
5730;i9708003386144;https://www.habitaclia.com/alquiler-piso-plaza_de_parking_y_balcon_les_arenes_la_gripia-terrassa-i9708003386144.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Les Arenes-La Grípia;680;26-04-2020;65;2;;;2;True;False;False;True;G;G;False;True
5731;i2490003764434;https://www.habitaclia.com/alquiler-piso-con_terraza_gracia-sabadell-i2490003764434.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Gràcia;700;26-04-2020;75;3;;1960;1;False;False;False;True;G;G;False;False
5732;i591001642530;https://www.habitaclia.com/alquiler-casa-seminueva_con_vistas_impecable_la_floresta-sant_cugat_del_valles-i591001642530.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;La Floresta;3000;26-04-2020;380;6;5;;3;True;True;True;True;G;G;False;True
5733;i4376003437429;https://www.habitaclia.com/alquiler-casa-sant_cugat_valldoreix-sant_cugat_del_valles-i4376003437429.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;9500;26-04-2020;512;6;6;2012;;True;True;False;True;G;G;False;True
5734;i19805003744405;https://www.habitaclia.com/alquiler-piso-con_terrazas_ambos_lados_mira_sol-sant_cugat_del_valles-i19805003744405.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Mira-sol;1700;26-04-2020;116;3;2;;;True;True;True;True;G;G;False;True
5735;i10253003758670;https://www.habitaclia.com/alquiler-atico-junto_estacion_centre-sant_cugat_del_valles-i10253003758670.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Centre;1500;26-04-2020;110;4;2;;5;False;True;True;True;E;E;False;True
5736;i12576003048812;https://www.habitaclia.com/alquiler-torre-magnifica_en_pin_i_soler_49-bellaterra-i12576003048812.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;otros;bellaterra;barcelona;;2500;26-04-2020;282;4;3;1970;2;True;True;False;True;G;G;False;False
5737;i261003656188;https://www.habitaclia.com/alquiler-casa-adosada_de_planta_muy_amplia_colomer-sant_cugat_del_valles-i261003656188.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Colomer;1850;26-04-2020;250;4;5;;4;False;True;False;True;;;False;False
5738;i3914002848458;https://www.habitaclia.com/alquiler-piso-en_calle_balmes_1_centre-sant_cugat_del_valles-i3914002848458.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1025;26-04-2020;90;3;2;;3;False;True;False;True;D;D;False;True
5739;i4342003733259;https://www.habitaclia.com/alquiler-piso-con_parquing_sant_pere-terrassa-i4342003733259.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Sant Pere;870;26-04-2020;80;3;2;1995;2;True;True;False;False;G;G;False;True
5740;i18207003745089;https://www.habitaclia.com/alquiler-casa_adosada-oportunidad_por_zona_y_precio_sant_francesc-sant_cugat_del_valles-i18207003745089.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Sant Francesc;2000;26-04-2020;200;4;3;1992;;True;True;True;True;E;E;False;False
5741;i702003464272;https://www.habitaclia.com/alquiler-atico-100mts_balcon_y_trastero_calle_can_palau_1-sentmenat-i702003464272.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;sentmenat;barcelona;;675;26-04-2020;100;3;2;1990;3;False;True;False;True;G;G;False;False
5742;i10564003744666;https://www.habitaclia.com/alquiler-piso-pis_semireformat_a_gracia_gracia-sabadell-i10564003744666.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Gràcia;700;26-04-2020;65;3;;;1;False;False;False;True;G;G;False;False
5743;i3914003572356;https://www.habitaclia.com/alquiler-piso-en_eixample_eixample-sant_cugat_del_valles-i3914003572356.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Eixample;1950;26-04-2020;150;4;3;;2;True;True;True;True;G;F;False;True
5744;i2781003758636;https://www.habitaclia.com/alquiler-atico-paseo_francesc_macia_71_coll_fava-sant_cugat_del_valles-i2781003758636.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Coll Favà;1600;26-04-2020;141;3;2;1996;4;True;True;False;True;G;G;False;True
5745;i13847003741094;https://www.habitaclia.com/alquiler-piso-en_creu_de_barbera_creu_de_barbera-sabadell-i13847003741094.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Creu de Barbera;850;26-04-2020;88;2;;1948;1;False;True;False;False;F;E;False;False
5746;i2490003756679;https://www.habitaclia.com/alquiler-casa-con_piscina_sant_feliu_raco_poble-castellar_del_valles-i2490003756679.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;casa;castellar_del_valles;barcelona;Poble;1000;26-04-2020;240;3;3;;3;True;True;False;True;G;G;False;False
5747;i2032003748880;https://www.habitaclia.com/alquiler-piso-2_hab_1_bano_font_pudenta-montcada_i_reixac-i2032003748880.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;montcada_i_reixac;barcelona;Font Pudenta;775;26-04-2020;66;2;;2006;4;False;True;False;False;G;G;False;True
5748;i1013003656240;https://www.habitaclia.com/alquiler-piso-a_5_de_fgc_renfe_y_centro_hist_centre-terrassa-i1013003656240.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Centre;950;26-04-2020;160;5;3;;1;False;True;False;False;G;G;False;False
5749;i2678003766937;https://www.habitaclia.com/alquiler-atico-con_terraza_centro_calle_francesc_moragas_10_centre-sant_cugat_del_valles-i2678003766937.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Centre;1400;26-04-2020;97;3;2;2001;3;True;True;True;True;G;G;False;True
5750;i12540002722317;https://www.habitaclia.com/alquiler-piso-muy_amplio_y_soleado_poblenou_zona_esportiva-terrassa-i12540002722317.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Poblenou-Zona Esportiva;750;26-04-2020;90;4;;1992;2;False;True;True;True;G;G;False;False
5751;i4700003690359;https://www.habitaclia.com/alquiler-casa-unifamiliar_con_garaje_y_patio_centre-terrassa-i4700003690359.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Centre;1250;26-04-2020;165;3;2;2009;;True;True;False;True;G;G;False;False
