"","Url","TipusImmoble","Zona","PreuInicial","Sup_m2","NumHabitacions","NumBanys","AnyConstruccio","Planta","Parking","Calefaccio","AC","Moblat","EficienciaEnergetica","ClasseEmissions","Jardi","Ascensor","PreuActual","HaEstatLlogat","PreuMetre2"
"2222","https://www.habitaclia.com/alquiler-atico-vila_de_gracia-barcelona-i3983003749270.htm?pag=258&f=&geo=c&from=list&lo=55","atico","Vila de Gràcia",800,57,1,2,1975,5,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,TRUE,800,FALSE,14.0350877192982
"2223","https://www.habitaclia.com/alquiler-piso-camp_de_l_arpa-barcelona-i3983003749403.htm?pag=343&f=&geo=c&from=list&lo=55","piso","Camp de l´Arpa",1200,82,4,2,1974,3,FALSE,TRUE,FALSE,TRUE,"E","E",FALSE,TRUE,1200,FALSE,14.6341463414634
"2224","https://www.habitaclia.com/alquiler-duplex-de_3_hab_con_plaza_de_parking_en_el_centro_centre-terrassa-i3987003589023.htm?pag=44&f=&geo=c&from=list&lo=55","duplex","Centre",1290,133,3,2,2003,1,TRUE,TRUE,FALSE,TRUE,"E","E",FALSE,TRUE,1290,FALSE,9.69924812030075
"2225","https://www.habitaclia.com/alquiler-duplex-con_plaza_de_parking_en_el_centro_acepta_mascota_centre-terrassa-i3987003589030.htm?pag=40&f=&geo=c&from=list&lo=55","duplex","Centre",775,70,2,2,2004,2,TRUE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,775,FALSE,11.0714285714286
"2226","https://www.habitaclia.com/alquiler-piso-de_con_plaza_de_parking_incluida_en_el_centro_centre-terrassa-i3987003589077.htm?pag=40&f=&geo=c&from=list&lo=55","piso","Centre",900,69,2,2,2009,4,TRUE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,900,FALSE,13.0434782608696
"2227","https://www.habitaclia.com/alquiler-piso-muy_buen_estado_amueblado_gotic-barcelona-i4007003705331.htm?pag=91&f=&geo=c&from=list&lo=55","piso","Gòtic",895,60,3,2,1900,1,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,FALSE,895,FALSE,14.9166666666667
"2228","https://www.habitaclia.com/alquiler-casa-fabulosa_a_dos_pasos_de_colegios_internacionales_sarria-barcelona-i4017003408128.htm?pag=183&f=&geo=c&from=list&lo=55","casa","Sarrià",7000,495,5,5,2003,3,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,FALSE,7000,FALSE,14.1414141414141
"2229","https://www.habitaclia.com/alquiler-piso-espacio_y_luz_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i4017003408159.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",5500,250,3,2,1970,2,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,5500,TRUE,22
"2230","https://www.habitaclia.com/alquiler-piso-vistas_increibles_al_turo_park_sant_gervasi_galvany-barcelona-i4017003408163.htm?pag=194&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",4900,270,5,4,1959,3,FALSE,FALSE,TRUE,TRUE,"G","G",FALSE,TRUE,4900,FALSE,18.1481481481481
"2231","https://www.habitaclia.com/alquiler-piso-estrena_mirando_turo_park_sant_gervasi_galvany-barcelona-i4017003408168.htm?pag=191&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5300,280,6,5,1959,3,FALSE,FALSE,TRUE,TRUE,"G","G",FALSE,TRUE,5300,FALSE,18.9285714285714
"2232","https://www.habitaclia.com/alquiler-piso-lujo_en_finca_regia_sant_gervasi_galvany-barcelona-i4017003408171.htm?pag=189&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5290,290,5,4,1959,3,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,5290,FALSE,18.2413793103448
"2233","https://www.habitaclia.com/alquiler-piso-amplio_cerca_galvany_sant_gervasi_galvany-barcelona-i4017003408180.htm?pag=192&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",2700,200,4,3,1959,1,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2700,FALSE,13.5
"2234","https://www.habitaclia.com/alquiler-casa-espectaculares_vistas_pedralbes-barcelona-i4017003408181.htm?pag=183&f=&geo=c&from=list&lo=55","casa","Pedralbes",19000,700,5,5,2001,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,19000,FALSE,27.1428571428571
"2235","https://www.habitaclia.com/alquiler-piso-reformado_en_francesc_macia_sant_gervasi_galvany-barcelona-i4017003408212.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5200,240,4,3,1959,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,5200,FALSE,21.6666666666667
"2236","https://www.habitaclia.com/alquiler-piso-preciosa_zona_comunitaria_pedralbes-barcelona-i4017003408219.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Pedralbes",3700,180,5,4,1975,4,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3700,FALSE,20.5555555555556
"2237","https://www.habitaclia.com/alquiler-piso-piscina_privada_en_vilana_sant_gervasi_bonanova-barcelona-i4017003408220.htm?pag=199&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",12000,360,5,4,1963,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,12000,FALSE,33.3333333333333
"2238","https://www.habitaclia.com/alquiler-piso-luminoso_de_3_habitaciones_en_inmejorable_ubicacion_tres_torres-barcelona-i4017003408226.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Tres Torres",2350,130,3,2,2010,2,TRUE,TRUE,TRUE,TRUE,"E","A",FALSE,TRUE,2350,FALSE,18.0769230769231
"2239","https://www.habitaclia.com/alquiler-piso-amueblado_cerca_liceo_frances_pedralbes-barcelona-i4017003408234.htm?pag=188&f=&geo=c&from=list&lo=55","piso","Pedralbes",5000,200,5,3,1975,2,TRUE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,5000,FALSE,25
"2240","https://www.habitaclia.com/alquiler-piso-amueblado_en_turo_park_sant_gervasi_galvany-barcelona-i4017003408241.htm?pag=190&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5000,190,4,3,1949,4,TRUE,TRUE,TRUE,FALSE,"","",FALSE,TRUE,5000,FALSE,26.3157894736842
"2241","https://www.habitaclia.com/alquiler-piso-a_estrenar_en_sant_gervasi_vallcarca_penitents-barcelona-i4017003408243.htm?pag=238&f=&geo=c&from=list&lo=55","piso","Vallcarca - Penitents",1800,100,2,2,1963,1,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1800,FALSE,18
"2242","https://www.habitaclia.com/alquiler-piso-reformado_en_preciosa_finca_en_pedralbes_pedralbes-barcelona-i4017003408253.htm?pag=197&f=&geo=c&from=list&lo=55","piso","Pedralbes",4700,250,3,3,1952,4,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,4700,FALSE,18.8
"2243","https://www.habitaclia.com/alquiler-piso-reformado_en_reina_victoria_tres_torres-barcelona-i4017003408261.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Tres Torres",9000,300,5,4,1981,3,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,9000,FALSE,30
"2244","https://www.habitaclia.com/alquiler-piso-a_estrenar_delante_turo_park_sant_gervasi_galvany-barcelona-i4017003408264.htm?pag=189&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5000,224,4,3,1949,4,TRUE,TRUE,TRUE,TRUE,"","",FALSE,TRUE,5000,FALSE,22.3214285714286
"2245","https://www.habitaclia.com/alquiler-piso-amueblado_a_estrenar_les_corts-barcelona-i4017003408267.htm?pag=207&f=&geo=c&from=list&lo=55","piso","Les Corts",2100,75,2,2,1970,1,TRUE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,2100,FALSE,28
"2246","https://www.habitaclia.com/alquiler-piso-vistas_espectaculares_a_sant_gervasi_bonanova-barcelona-i4017003408268.htm?pag=192&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2950,150,3,2,1963,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,FALSE,2950,FALSE,19.6666666666667
"2247","https://www.habitaclia.com/alquiler-atico-mirando_el_turo_park_sant_gervasi_galvany-barcelona-i4017003408271.htm?pag=193&f=&geo=c&from=list&lo=55","atico","Sant Gervasi - Galvany",5500,250,5,3,1959,8,FALSE,FALSE,TRUE,TRUE,"G","G",FALSE,TRUE,5500,FALSE,22
"2248","https://www.habitaclia.com/alquiler-piso-amueblado_con_piscina_sarria-barcelona-i4017003408280.htm?pag=188&f=&geo=c&from=list&lo=55","piso","Sarrià",4000,200,3,3,1984,5,TRUE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,4000,FALSE,20
"2249","https://www.habitaclia.com/alquiler-piso-amueblado_con_vistas_al_parque_sant_gervasi_galvany-barcelona-i4017003408287.htm?pag=192&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",4150,180,3,3,1959,3,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,4150,FALSE,23.0555555555556
"2250","https://www.habitaclia.com/alquiler-piso-reformado_con_estilo_tocando_paseo_de_gracia_vila_de_gracia-barcelona-i4017003408295.htm?pag=197&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",3800,220,5,3,1965,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3800,FALSE,17.2727272727273
"2251","https://www.habitaclia.com/alquiler-piso-fantastico_atico_pieza_unica_les_corts-barcelona-i4017003408299.htm?pag=187&f=&geo=c&from=list&lo=55","piso","Les Corts",2850,160,2,3,1973,1,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,2850,TRUE,17.8125
"2252","https://www.habitaclia.com/alquiler-piso-reformado_en_bonanova_sant_gervasi_bonanova-barcelona-i4017003408300.htm?pag=189&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",3500,180,4,3,1963,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3500,FALSE,19.4444444444444
"2253","https://www.habitaclia.com/alquiler-casa-amueblada_con_encanto_y_vistas_top_sant_gervasi_bonanova-barcelona-i4017003408301.htm?pag=183&f=&geo=c&from=list&lo=55","casa","Sant Gervasi - Bonanova",3300,150,3,2,1978,2,TRUE,TRUE,TRUE,FALSE,"G","G",FALSE,FALSE,3300,FALSE,22
"2254","https://www.habitaclia.com/alquiler-casa-espectacular_con_jardin_privado_en_plaza_molina_putget_farro-barcelona-i4017003408302.htm?pag=187&f=&geo=c&from=list&lo=55","casa","Putget - Farró",3900,290,6,3,2000,3,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3900,FALSE,13.448275862069
"2255","https://www.habitaclia.com/alquiler-piso-totalmente_exterior_renovado_y_amueblado_sant_ramon_maternitat-barcelona-i4017003408304.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Sant Ramon - Maternitat",2100,120,3,2,1976,2,FALSE,TRUE,TRUE,FALSE,"","",FALSE,TRUE,2100,FALSE,17.5
"2256","https://www.habitaclia.com/alquiler-piso-vistas_al_turo_park_sant_gervasi_galvany-barcelona-i4017003408305.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",3300,220,5,3,1959,3,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,3300,FALSE,15
"2257","https://www.habitaclia.com/alquiler-piso-amueblado_en_turo_park_sant_gervasi_galvany-barcelona-i4017003408309.htm?pag=197&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",3500,180,3,3,1959,3,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,3500,TRUE,19.4444444444444
"2258","https://www.habitaclia.com/alquiler-piso-reformado_en_finca_regia_sant_gervasi_galvany-barcelona-i4017003408310.htm?pag=186&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",2700,150,3,3,1959,1,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2700,FALSE,18
"2259","https://www.habitaclia.com/alquiler-casa-con_piscina_en_pedralbes_pedralbes-barcelona-i4017003408312.htm?pag=181&f=&geo=c&from=list&lo=55","casa","Pedralbes",6500,466,6,6,1993,3,TRUE,TRUE,TRUE,TRUE,"","",FALSE,TRUE,6000,FALSE,12.8755364806867
"2260","https://www.habitaclia.com/alquiler-piso-amueblado_francesc_macia_sant_gervasi_galvany-barcelona-i4017003408313.htm?pag=192&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",3600,140,3,2,1959,2,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,FALSE,3600,FALSE,25.7142857142857
"2261","https://www.habitaclia.com/alquiler-piso-vistas_impresionantes_en_diagonal_mar_glories_el_parc-barcelona-i4017003408315.htm?pag=193&f=&geo=c&from=list&lo=55","piso","Glòries El Parc",3600,160,3,2,1960,3,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,FALSE,3600,FALSE,22.5
"2262","https://www.habitaclia.com/alquiler-atico-amueblado_en_turo_park_sant_gervasi_galvany-barcelona-i4017003408316.htm?pag=193&f=&geo=c&from=list&lo=55","atico","Sant Gervasi - Galvany",2800,110,2,2,1983,4,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,2800,FALSE,25.4545454545455
"2263","https://www.habitaclia.com/alquiler-piso-con_encanto_en_sarria_sarria-barcelona-i4017003408317.htm?pag=190&f=&geo=c&from=list&lo=55","piso","Sarrià",4900,270,4,4,1980,4,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,FALSE,4900,FALSE,18.1481481481481
"2264","https://www.habitaclia.com/alquiler-piso-en_en_el_putxet_el_farro_sant_gervasi_bonanova-barcelona-i4020003451668.htm?pag=211&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",4700,260,4,4,1963,2,TRUE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,4700,FALSE,18.0769230769231
"2265","https://www.habitaclia.com/alquiler-piso-en_venta_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i4020003451747.htm?pag=176&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",3300,240,3,3,1959,2,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3300,FALSE,13.75
"2266","https://www.habitaclia.com/alquiler-piso-en_venta_en_sarria_sant_gervasi_bonanova-barcelona-i4020003451751.htm?pag=214&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",3500,200,3,3,1963,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3500,FALSE,17.5
"2267","https://www.habitaclia.com/alquiler-piso-en_venta_en_el_barri_gotic_gotic-barcelona-i4020003451758.htm?pag=249&f=&geo=c&from=list&lo=55","piso","Gòtic",1200,80,1,2,1936,2,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,FALSE,1200,FALSE,15
"2268","https://www.habitaclia.com/alquiler-piso-en_venta_en_sant_gervasi_la_bonanova_sant_gervasi_bonanova-barcelona-i4020003451760.htm?pag=184&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2800,180,4,3,1963,2,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,FALSE,2800,FALSE,15.5555555555556
"2269","https://www.habitaclia.com/alquiler-piso-luminoso_amplio_bien_situado_sant_gervasi_galvany-barcelona-i4025003713162.htm?pag=268&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1650,94,2,2,1958,2,FALSE,TRUE,TRUE,TRUE,"B","B",FALSE,TRUE,1650,FALSE,17.5531914893617
"2270","https://www.habitaclia.com/alquiler-piso-todos_los_requisitos_ferran_puig_68_putget_farro-barcelona-i4028003446511.htm?pag=133&f=&geo=c&from=list&lo=55","piso","Putget - Farró",1185,79,2,2,1970,2,FALSE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,1185,FALSE,15
"2271","https://www.habitaclia.com/alquiler-piso-travessera_de_gracia_travessera_gracia_de_123_vila_de_gracia-barcelona-i4033003559654.htm?pag=71&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",1400,80,3,2,1934,2,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,1400,FALSE,17.5
"2272","https://www.habitaclia.com/alquiler-apartamento-excelente_piso_recien_reformado_san_juan_114_ppal_1a_vila_de_gracia-barcelona-i4033003763335.htm?pag=118&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",1550,111,3,2,1951,1,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,FALSE,1550,FALSE,13.963963963964
"2273","https://www.habitaclia.com/alquiler-piso-excelente_recien_reformado_paseo_sant_joan_114_dreta_de_l_eixample-barcelona-i4033003767482.htm?pag=114&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1550,111,3,2,1969,2,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,FALSE,1550,FALSE,13.963963963964
"2274","https://www.habitaclia.com/alquiler-piso-tranquilo_y_bien_comunicado_calle_pujol_11_sant_gervasi_bonanova-barcelona-i4059003738143.htm?pag=197&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",800,45,2,2,1979,1,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,800,TRUE,17.7777777777778
"2275","https://www.habitaclia.com/alquiler-apartamento-apto_2_hab_todo_reformado_gran_via_corts_catalanes_628_dreta_de_l_eixample-barcelona-i4077003462488.htm?pag=45&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1200,50,2,2,1949,6,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1200,FALSE,24
"2276","https://www.habitaclia.com/alquiler-apartamento-loft_1_hab_y_terraza_amueblado_calle_saragossa_4_putget_farro-barcelona-i4077003715892.htm?pag=145&f=&geo=c&from=list&lo=55","piso","Putget - Farró",1150,65,1,2,2011,2,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,1150,FALSE,17.6923076923077
"2277","https://www.habitaclia.com/alquiler-piso-1_habitacion_con_muebles_sant_miquel_87_barceloneta-barcelona-i4077003750793.htm?pag=159&f=&geo=c&from=list&lo=55","piso","Barceloneta",800,34,1,1,1900,1,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,FALSE,800,FALSE,23.5294117647059
"2278","https://www.habitaclia.com/alquiler-piso-3hab_sin_muebles_con_elect_calle_casp_104_fort_pienc-barcelona-i4077003762356.htm?pag=69&f=&geo=c&from=list&lo=55","piso","Fort Pienc",1250,78,3,2,1970,1,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,TRUE,1250,FALSE,16.025641025641
"2279","https://www.habitaclia.com/alquiler-piso-vistas_al_mar_con_privacidad_gava_mar-gava-i4085003605033.htm?pag=1&f=&geo=c&from=list&lo=55","piso","Gava Mar",1750,85,2,2,1967,1,TRUE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,1750,FALSE,20.5882352941176
"2280","https://www.habitaclia.com/alquiler-planta_baja-buena_zona_centrico_les_corts-barcelona-i4085003720443.htm?pag=109&f=&geo=c&from=list&lo=55","otros","Les Corts",1200,80,3,2,1979,2,FALSE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,1200,FALSE,15
"2281","https://www.habitaclia.com/alquiler-piso-en_el_centro_centre-castelldefels-i4087002332828.htm?pag=20&f=&geo=c&from=list&lo=55","piso","Centre",900,70,2,2,1990,1,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,FALSE,900,TRUE,12.8571428571429
"2282","https://www.habitaclia.com/alquiler-piso-exterior_y_luminoso_centre-castelldefels-i4087003766610.htm?pag=46&f=&geo=c&from=list&lo=55","piso","Centre",1150,107,4,2,1971,1,TRUE,TRUE,FALSE,FALSE,"G","G",FALSE,TRUE,1150,FALSE,10.7476635514019
"2283","https://www.habitaclia.com/alquiler-atico-loft_con_terraza_camp_d_en_grassot_gracia_n-barcelona-i4101001350355.htm?pag=108&f=&geo=c&from=list&lo=55","atico","Camp d´en Grassot - Gràcia N.",690,48,3,2,1990,3,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,FALSE,690,TRUE,14.375
"2284","https://www.habitaclia.com/alquiler-piso-en_la_misma_rambla_rambla_catalunya_40_dreta_de_l_eixample-barcelona-i4101001555823.htm?pag=24&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",3250,130,4,2,1940,3,FALSE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,3250,FALSE,25
"2285","https://www.habitaclia.com/alquiler-apartamento-por_temporada_o_meses_gotic-barcelona-i4101003030468.htm?pag=45&f=&geo=c&from=list&lo=55","piso","Gòtic",1890,103,4,2,1900,2,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,1890,FALSE,18.3495145631068
"2286","https://www.habitaclia.com/alquiler-apartamento-por_dias_o_meses_gotic-barcelona-i4101003031778.htm?pag=150&f=&geo=c&from=list&lo=55","piso","Gòtic",1035,50,1,2,1998,1,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,1035,FALSE,20.7
"2287","https://www.habitaclia.com/alquiler-apartamento-por_temporada_o_meses_gotic-barcelona-i4101003033531.htm?pag=108&f=&geo=c&from=list&lo=55","piso","Gòtic",2700,99,3,2,1983,3,FALSE,TRUE,TRUE,FALSE,"","",FALSE,TRUE,2700,FALSE,27.2727272727273
"2288","https://www.habitaclia.com/alquiler-apartamento-por_temporada_o_meses_gotic-barcelona-i4101003033553.htm?pag=76&f=&geo=c&from=list&lo=55","piso","Gòtic",1755,102,3,2,1900,2,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,1755,FALSE,17.2058823529412
"2289","https://www.habitaclia.com/alquiler-apartamento-por_temporada_o_meses_gotic-barcelona-i4101003033577.htm?pag=48&f=&geo=c&from=list&lo=55","piso","Gòtic",2250,103,4,2,1910,4,FALSE,TRUE,TRUE,FALSE,"G","G",FALSE,TRUE,2250,FALSE,21.8446601941748
"2290","https://www.habitaclia.com/alquiler-piso-ideal_familias_o_compartir_dreta_de_l_eixample-barcelona-i4101003519032.htm?pag=64&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1700,145,4,2,1969,5,FALSE,TRUE,FALSE,TRUE,"E","E",FALSE,TRUE,1700,FALSE,11.7241379310345
"2291","https://www.habitaclia.com/alquiler-piso-para_familias_o_despcho_dreta_de_l_eixample-barcelona-i4101003529395.htm?pag=51&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1900,290,5,3,1954,1,FALSE,TRUE,FALSE,TRUE,"E","E",FALSE,TRUE,1900,TRUE,6.55172413793103
"2292","https://www.habitaclia.com/alquiler-piso-ideal_familias_o_y_despacho_sant_gervasi_galvany-barcelona-i4101003535009.htm?pag=44&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1900,188,6,2,1953,1,FALSE,TRUE,TRUE,TRUE,"F","F",FALSE,TRUE,1900,FALSE,10.1063829787234
"2293","https://www.habitaclia.com/alquiler-piso-ideal_familias_calle_valencia_300_dreta_de_l_eixample-barcelona-i4101003725395.htm?pag=27&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1800,135,5,2,1969,5,FALSE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,1800,FALSE,13.3333333333333
"2294","https://www.habitaclia.com/alquiler-piso-ideal_zona_solo_familias_dreta_de_l_eixample-barcelona-i4101003743730.htm?pag=41&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1790,90,3,2,1910,5,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,1790,FALSE,19.8888888888889
"2295","https://www.habitaclia.com/alquiler-piso-ideal_parejas_o_compartir_calle_tamarit_164_sant_antoni-barcelona-i4109003745358.htm?pag=115&f=&geo=c&from=list&lo=55","piso","Sant Antoni",1290,70,2,2,1910,1,FALSE,TRUE,TRUE,TRUE,"C","D",FALSE,TRUE,1290,FALSE,18.4285714285714
"2296","https://www.habitaclia.com/alquiler-piso-para_compartir_gracia_calle_providencia_75_camp_d_en_grassot_gracia_n-barcelona-i4109003752666.htm?pag=110&f=&geo=c&from=list&lo=55","piso","Camp d´en Grassot - Gràcia N.",1100,105,3,2,1936,3,FALSE,FALSE,FALSE,TRUE,"E","E",FALSE,TRUE,1100,FALSE,10.4761904761905
"2297","https://www.habitaclia.com/alquiler-piso-ideal_parejas_o_compartir_calle_tamarit_164_sant_antoni-barcelona-i4109003759070.htm?pag=104&f=&geo=c&from=list&lo=55","piso","Sant Antoni",1290,70,2,2,1910,1,FALSE,TRUE,TRUE,TRUE,"C","D",FALSE,TRUE,1290,TRUE,18.4285714285714
"2298","https://www.habitaclia.com/alquiler-piso-ideal_parejas_o_compartir_calle_tamarit_164_sant_antoni-barcelona-i4109003763033.htm?pag=104&f=&geo=c&from=list&lo=55","piso","Sant Antoni",1290,70,2,2,1910,1,FALSE,TRUE,TRUE,TRUE,"C","D",FALSE,TRUE,1290,FALSE,18.4285714285714
"2299","https://www.habitaclia.com/alquiler-piso-ideal_para_compartir_calle_providencia_75_camp_d_en_grassot_gracia_n-barcelona-i4109003764727.htm?pag=100&f=&geo=c&from=list&lo=55","piso","Camp d´en Grassot - Gràcia N.",1100,105,3,2,1936,3,FALSE,FALSE,FALSE,TRUE,"E","E",FALSE,TRUE,1100,FALSE,10.4761904761905
"2300","https://www.habitaclia.com/alquiler-loft-todo_nuevo_en_dos_plantas_sants-barcelona-i4129002779313.htm?pag=171&f=&geo=c&from=list&lo=55","otros","Sants",1000,70,1,2,1981,3,TRUE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,1000,FALSE,14.2857142857143
"2301","https://www.habitaclia.com/alquiler-casa_adosada-espectacular_casa_en_pedralbes_pedralbes-barcelona-i4129003728235.htm?pag=120&f=&geo=c&from=list&lo=55","casa","Pedralbes",6000,360,4,3,1988,1,TRUE,TRUE,TRUE,FALSE,"G","G",FALSE,FALSE,6000,TRUE,16.6666666666667
"2302","https://www.habitaclia.com/alquiler-piso-ideal_parejas_sant_gervasi_galvany-barcelona-i4129003738862.htm?pag=138&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",980,75,3,2,1980,1,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,FALSE,980,FALSE,13.0666666666667
"2303","https://www.habitaclia.com/alquiler-piso-gran_luminoso_fort_pienc-barcelona-i4129003744150.htm?pag=126&f=&geo=c&from=list&lo=55","piso","Fort Pienc",1399,110,3,2,1960,2,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,TRUE,1399,FALSE,12.7181818181818
"2304","https://www.habitaclia.com/alquiler-triplex-en_sarria_sarria-barcelona-i4129003749348.htm?pag=133&f=&geo=c&from=list&lo=55","otros","Sarrià",2500,135,3,2,1975,5,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2500,FALSE,18.5185185185185
"2305","https://www.habitaclia.com/alquiler-atico-luminoso_tipo_estudio_dreta_de_l_eixample-barcelona-i4129003749388.htm?pag=151&f=&geo=c&from=list&lo=55","atico","Dreta de l´Eixample",875,30,1,1,1970,6,FALSE,FALSE,TRUE,TRUE,"G","G",FALSE,TRUE,875,FALSE,29.1666666666667
"2306","https://www.habitaclia.com/alquiler-apartamento-gran_piso_todo_exterior_sant_gervasi_galvany-barcelona-i4129003749392.htm?pag=125&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1350,105,4,2,1980,1,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1350,FALSE,12.8571428571429
